LJ004-0006|Howard's energy and devotion were rewarded by lively sympathy, but the desire to improve which followed his exposures was but short-lived.|Howard's energy and devotion were rewarded by lively sympathy, but the desire to improve which followed his exposures was but short-lived.
LJ004-0007|It was so powerless against the persistent neglect of those intrusted with prison management, that, five-and-twenty years later,|It was so powerless against the persistent neglect of those intrusted with prison management, that, five-and-twenty years later,
LJ004-0008|Mr. Neild, a second Howard,|Mr. Neild, a second Howard,
LJ004-0009|as indefatigable and self-sacrificing, found by personal visitation that the condition of jails throughout the kingdom was,|as indefatigable and self-sacrificing, found by personal visitation that the condition of jails throughout the kingdom was,
LJ004-0010|with a few bright exceptions, still deplorable and disgraceful.|with a few bright exceptions, still deplorable and disgraceful.
LJ004-0011|Mr. Neild was compelled to admit in 1812 that "the great reformation produced by Howard|Mr. Neild was compelled to admit in eighteen twelve that "the great reformation produced by Howard
LJ004-0012|was in several places merely temporary:|was in several places merely temporary:
LJ004-0013|some prisons that had been ameliorated under the persuasive influence of his kind advice were relapsing into their former horrid state of privation,|some prisons that had been ameliorated under the persuasive influence of his kind advice were relapsing into their former horrid state of privation,
LJ004-0014|filthiness, severity, or neglect; many new dungeons had aggravated the evils against which his sagacity could not but remonstrate;|filthiness, severity, or neglect; many new dungeons had aggravated the evils against which his sagacity could not but remonstrate;
LJ004-0015|the motives for a transient amendment were becoming paralyzed, and the effect had ceased with the cause."|the motives for a transient amendment were becoming paralyzed, and the effect had ceased with the cause."
LJ004-0016|I have shown in a previous chapter what Newgate was at this period, despite a vast expenditure and boasted efforts to introduce reforms.|I have shown in a previous chapter what Newgate was at this period, despite a vast expenditure and boasted efforts to introduce reforms.
LJ004-0017|Some of the county jails, and one or two borough jails, had been rebuilt,|Some of the county jails, and one or two borough jails, had been rebuilt,
LJ004-0018|generally through the personal activity of influential and benevolent local magnates, but the true principles of prison construction|generally through the personal activity of influential and benevolent local magnates, but the true principles of prison construction
LJ004-0019|were as yet but imperfectly understood, and such portions of the "improved" jails of that period as were still extant a few years back,|were as yet but imperfectly understood, and such portions of the "improved" jails of that period as were still extant a few years back,
LJ004-0020|contrast ludicrously with the prison architecture based upon a century's experience of our own age.|contrast ludicrously with the prison architecture based upon a century's experience of our own age.
LJ004-0021|The neglect of prison reform in those days was not to be visited upon the legislature.|The neglect of prison reform in those days was not to be visited upon the legislature.
LJ004-0022|The executive, although harassed by internal commotion and foreign war, was not entirely callous to the crying need for amelioration in jails.|The executive, although harassed by internal commotion and foreign war, was not entirely callous to the crying need for amelioration in jails.
LJ004-0023|Measures remedial, although at best partial and incomplete, were introduced from time to time.|Measures remedial, although at best partial and incomplete, were introduced from time to time.
LJ004-0024|Thus in 1813 the exaction of jail fees had been forbidden by law,|Thus in eighteen thirteen the exaction of jail fees had been forbidden by law,
LJ004-0025|and two other acts more peremptory and precise followed on the same subject in succeeding years.|and two other acts more peremptory and precise followed on the same subject in succeeding years.
LJ004-0026|In 1814 a bill was brought in to insist upon the appointment of chaplains in jails, and when this had passed into law,|In eighteen fourteen a bill was brought in to insist upon the appointment of chaplains in jails, and when this had passed into law,
LJ004-0027|it was subsequently amplified, and the rates of salaries fixed.|it was subsequently amplified, and the rates of salaries fixed.
LJ004-0028|Various acts were also passed to consolidate and amend previous jail acts.|Various acts were also passed to consolidate and amend previous jail acts.
LJ004-0029|The erection of new prison buildings was made imperative under certain conditions and following certain rules|The erection of new prison buildings was made imperative under certain conditions and following certain rules
LJ004-0030|the principle of classification was freshly enunciated; prison regulations were framed for general observance.|the principle of classification was freshly enunciated; prison regulations were framed for general observance.
LJ004-0031|But the effect of this legislation was rather weakened by the remoteness of the pressure exercised.|But the effect of this legislation was rather weakened by the remoteness of the pressure exercised.
LJ004-0032|The onus of improvement lay upon the magistracy, the local authorities administering local funds,|The onus of improvement lay upon the magistracy, the local authorities administering local funds,
LJ004-0033|and they were not threatened with any particular penalties if they evaded or ignored the new acts.|and they were not threatened with any particular penalties if they evaded or ignored the new acts.
LJ004-0034|Moreover, the laws applied more particularly to county jurisdictions.|Moreover, the laws applied more particularly to county jurisdictions.
LJ004-0035|The borough jails, those in fact under corporate management, were not included in the new measures;|The borough jails, those in fact under corporate management, were not included in the new measures;
LJ004-0036|it was hoped that their rulers would hire accommodation in the county prisons, and that the inferior establishments would in course of time disappear.|it was hoped that their rulers would hire accommodation in the county prisons, and that the inferior establishments would in course of time disappear.
LJ004-0037|Yet the borough jails were destined to survive many years, and to exhibit for a long time to come all the worst features of jail mismanagement.|Yet the borough jails were destined to survive many years, and to exhibit for a long time to come all the worst features of jail mismanagement.
LJ004-0038|It was in 1817 that a small band of philanthropists resolved to form themselves into an association for the improvement of prison discipline.|It was in eighteen seventeen that a small band of philanthropists resolved to form themselves into an association for the improvement of prison discipline.
LJ004-0039|They were hopeless of any general reform by the action of the executive alone.|They were hopeless of any general reform by the action of the executive alone.
LJ004-0040|They felt that private enterprise might|They felt that private enterprise might
LJ004-0041|with advantage step in, and by the collection and diffusion of information, and the reiteration of sound advice, greatly assist the good work.|with advantage step in, and by the collection and diffusion of information, and the reiteration of sound advice, greatly assist the good work.
LJ004-0042|The association was organized under the most promising auspices.|The association was organized under the most promising auspices.
LJ004-0043|A king's son, the Duke of Gloucester, was the patron; among the vice-presidents were many great peers of the realm|A king's son, the Duke of Gloucester, was the patron; among the vice-presidents were many great peers of the realm
LJ004-0044|several bishops, and a number of members of the House of Commons, including Mr. Manners Sutton,|several bishops, and a number of members of the House of Commons, including Mr. Manners Sutton,
LJ004-0045|Mr. Sturges Bourne, Sir James Mackintosh, Sir James Scarlett, and William Wilberforce.|Mr. Sturges Bourne, Sir James Mackintosh, Sir James Scarlett, and William Wilberforce.
LJ004-0046|An active committee was appointed, comprising many names already well known, some of them destined to become famous in the annals of philanthropy.|An active committee was appointed, comprising many names already well known, some of them destined to become famous in the annals of philanthropy.
LJ004-0047|One of the moving spirits was the Honorable H. G. Bennet, M.P., whose vigorous protests against the lamentable condition of Newgate have already been recorded.|One of the moving spirits was the Honorable H. G. Bennet, M.P., whose vigorous protests against the lamentable condition of Newgate have already been recorded.
LJ004-0048|Mrs. Fry's brother, Mr. Samuel Hoare, Junior, was chairman of the committee, on which also served many noted members of the Society of Friends|Mrs. Fry's brother, Mr. Samuel Hoare, Junior, was chairman of the committee, on which also served many noted members of the Society of Friends
LJ004-0049|Mr. Gurney, Mr. Fry, Messrs. Forster, and Mr. T. F. Buxton, the coadjutor of Wilberforce in the great anti-slavery struggle.|Mr. Gurney, Mr. Fry, Messrs. Forster, and Mr. T. F. Buxton, the coadjutor of Wilberforce in the great anti-slavery struggle.
LJ004-0050|Mr. Buxton had already been associated with Mrs. Fry in the Newgate visitation, and his attention had thus been drawn to the neglected state of English prisons.|Mr. Buxton had already been associated with Mrs. Fry in the Newgate visitation, and his attention had thus been drawn to the neglected state of English prisons.
LJ004-0051|When in Belgium he had examined with great satisfaction the admirable management of the great "Maison de Force" at Ghent,|When in Belgium he had examined with great satisfaction the admirable management of the great "Maison de Force" at Ghent,
LJ004-0052|which Howard had eulogized some forty years before.|which Howard had eulogized some forty years before.
LJ004-0054|In order to give greater value to the pamphlet,|In order to give greater value to the pamphlet,
LJ004-0055|he personally visited several English jails, and pointed his observations by drawing forcible contrasts between the good and bad.|he personally visited several English jails, and pointed his observations by drawing forcible contrasts between the good and bad.
LJ004-0056|Mr. Buxton's small work on prison discipline gave a new aspect to the question he had so much at heart.|Mr. Buxton's small work on prison discipline gave a new aspect to the question he had so much at heart.
LJ004-0057|For the first time the doctrine was enunciated that prisoners had rights of their own.|For the first time the doctrine was enunciated that prisoners had rights of their own.
LJ004-0058|The untried, and in the eyes of the law still innocent, could claim pure air, wholesome and sufficient food, and opportunities for exercise.|The untried, and in the eyes of the law still innocent, could claim pure air, wholesome and sufficient food, and opportunities for exercise.
LJ004-0059|They had a right, Mr. Buxton affirmed, to be employed in their own crafts, provided it could be safely followed in prison.|They had a right, Mr. Buxton affirmed, to be employed in their own crafts, provided it could be safely followed in prison.
LJ004-0060|"You have no right," he says, addressing the authorities, "to subject a prisoner to suffering from cold,|"You have no right," he says, addressing the authorities, "to subject a prisoner to suffering from cold,
LJ004-0061|by want of bed-clothing by night or firing by day|by want of bed-clothing by night or firing by day
LJ004-0062|and the reason is plain: you have taken him from his home, and have deprived him of the means of providing himself with the necessaries or comforts of life,|and the reason is plain: you have taken him from his home, and have deprived him of the means of providing himself with the necessaries or comforts of life,
LJ004-0063|and therefore you are bound to furnish him with moderate indeed but suitable accommodation."|and therefore you are bound to furnish him with moderate indeed but suitable accommodation."
LJ004-0064|"You have for the same reason," he goes on, "no right to ruin his habits by compelling him to be idle,|"You have for the same reason," he goes on, "no right to ruin his habits by compelling him to be idle,
LJ004-0065|his morals by compelling him to mix with a promiscuous assemblage of hardened and convicted criminals,|his morals by compelling him to mix with a promiscuous assemblage of hardened and convicted criminals,
LJ004-0066|or his health by forcing him at night into a damp, unventilated cell, with such crowds of companions as very speedily render the air foul and putrid;|or his health by forcing him at night into a damp, unventilated cell, with such crowds of companions as very speedily render the air foul and putrid;
LJ004-0067|or to make him sleep in close contact with the victims of contagious and loathsome disease,|or to make him sleep in close contact with the victims of contagious and loathsome disease,
LJ004-0068|or amidst the noxious effluvia of dirt and corruption.|or amidst the noxious effluvia of dirt and corruption.
LJ004-0069|In short, attention to his feelings, mental and bodily, a supply of every necessary, abstraction from evil society,|In short, attention to his feelings, mental and bodily, a supply of every necessary, abstraction from evil society,
LJ004-0070|the conservation of his health and industrious habits, are the clear, evident, undeniable rights of an unconvicted prisoner."|the conservation of his health and industrious habits, are the clear, evident, undeniable rights of an unconvicted prisoner."
LJ004-0071|Nor even when found guilty and his liberty forfeited did his privileges cease. The law appointed a suitable punishment for the offense;|Nor even when found guilty and his liberty forfeited did his privileges cease. The law appointed a suitable punishment for the offense;
LJ004-0072|it was for those charged with the administration of the law to guard carefully against any aggravation of that punishment,|it was for those charged with the administration of the law to guard carefully against any aggravation of that punishment,
LJ004-0073|to see that "no circumstances of severity are found in his treatment which are not found in his sentence."|to see that "no circumstances of severity are found in his treatment which are not found in his sentence."
LJ004-0074|No judge ever condemned a man to be half-perished with cold by day, or half-suffocated with heat by night.|No judge ever condemned a man to be half-perished with cold by day, or half-suffocated with heat by night.
LJ004-0075|"Who ever heard of a criminal being sentenced to catch the rheumatism or the typhus fever?"|"Who ever heard of a criminal being sentenced to catch the rheumatism or the typhus fever?"
LJ004-0076|"Disease, cold, famine, nakedness, and contagious and polluted air are not lawful punishments in the hands of the civil magistrates;|"Disease, cold, famine, nakedness, and contagious and polluted air are not lawful punishments in the hands of the civil magistrates;
LJ004-0077|nor has he a right to poison or starve his fellow-creatures."|nor has he a right to poison or starve his fellow-creatures."
LJ004-0078|"The convicted delinquent has his rights," said Mr. Buxton authoritatively.|"The convicted delinquent has his rights," said Mr. Buxton authoritatively.
LJ004-0079|"All measures and practices in prison which may injure him in any way are illegal,|"All measures and practices in prison which may injure him in any way are illegal,
LJ004-0080|because they are not specified in his sentence; he is therefore entitled to a wholesome atmosphere,|because they are not specified in his sentence; he is therefore entitled to a wholesome atmosphere,
LJ004-0081|decent clothing and bedding, and a diet sufficient to support him."|decent clothing and bedding, and a diet sufficient to support him."
LJ004-0082|These somewhat novel but undoubtedly indisputable propositions were backed up, not by sound arguments only, but by the letter of the law.|These somewhat novel but undoubtedly indisputable propositions were backed up, not by sound arguments only, but by the letter of the law.
LJ004-0083|As Mr. Buxton pointed out, many old acts of parliament designed to protect the prisoner were still in full force.|As Mr. Buxton pointed out, many old acts of parliament designed to protect the prisoner were still in full force.
LJ004-0084|Some might be in abeyance, but they had never been repealed, and some were quite freshly imported upon the Statute Book.|Some might be in abeyance, but they had never been repealed, and some were quite freshly imported upon the Statute Book.
LJ004-0085|As far back as the reign of Charles II., a law was passed declaring that sufficient provision should be made for the relief and setting on work|As far back as the reign of Charles the second, a law was passed declaring that sufficient provision should be made for the relief and setting on work
LJ004-0086|of "poor and needy prisoners committed to the common jail for felony and other misdemeanors, who many times perish before their trial;|of "poor and needy prisoners committed to the common jail for felony and other misdemeanors, who many times perish before their trial;
LJ004-0087|and the poor there living idle and unemployed become debauched, and come forth instructed in the practice of thievery and lewdness."|and the poor there living idle and unemployed become debauched, and come forth instructed in the practice of thievery and lewdness."
LJ004-0088|As a remedy, justices of the peace were empowered to provide materials for the setting of poor prisoners to work,|As a remedy, justices of the peace were empowered to provide materials for the setting of poor prisoners to work,
LJ004-0089|and to pay overseers or instructors out of the county rates.|and to pay overseers or instructors out of the county rates.
LJ004-0090|Again, the 22 Charles II. c 20 ordered the jailer to keep felons and debtors "separate and apart from one another,|Again, the twenty-two Charles the second c twenty ordered the jailer to keep felons and debtors "separate and apart from one another,
LJ004-0091|in distinct rooms, on pain of forfeiting his office and treble damages to the party aggrieved."|in distinct rooms, on pain of forfeiting his office and treble damages to the party aggrieved."
LJ004-0092|A much later act, the 14 George III. c. 59 (1774),|A much later act, the fourteen George the third c. fifty-nine (seventeen seventy-four),
LJ004-0093|which was contemporaneous with Howard's first journeys, laid down precise rules as regards cleanliness, and the proper supply of space and air.|which was contemporaneous with Howard's first journeys, laid down precise rules as regards cleanliness, and the proper supply of space and air.
LJ004-0094|This act set forth that "whereas the malignant fever commonly called the jail distemper|This act set forth that "whereas the malignant fever commonly called the jail distemper
LJ004-0095|is found to be owing to want of cleanliness and fresh air in the several jails,|is found to be owing to want of cleanliness and fresh air in the several jails,
LJ004-0096|the fatal consequences whereof might be prevented if the justices of the peace were duly authorized|the fatal consequences whereof might be prevented if the justices of the peace were duly authorized
LJ004-0097|to provide such accommodations in jails as may be necessary to answer this salutary purpose,|to provide such accommodations in jails as may be necessary to answer this salutary purpose,
LJ004-0098|it is enacted that the justices shall order the walls of every room to be scraped and white-washed once every year."|it is enacted that the justices shall order the walls of every room to be scraped and white-washed once every year."
LJ004-0099|Ventilators, hand and others, were to be supplied.|Ventilators, hand and others, were to be supplied.
LJ004-0100|An infirmary, consisting of two distinct rooms, one for males and one for females, should be provided for the separate accommodation of the sick.|An infirmary, consisting of two distinct rooms, one for males and one for females, should be provided for the separate accommodation of the sick.
LJ004-0101|Warm and cold baths, or "commodious bathing tubs,"|Warm and cold baths, or "commodious bathing tubs,"
LJ004-0102|were to be kept in every jail, and the prisoners directed to wash in them before release. These provisions were almost a dead letter.|were to be kept in every jail, and the prisoners directed to wash in them before release. These provisions were almost a dead letter.
LJ004-0103|Yet another act passed in 1791, if properly observed, should have insured proper attention to them.|Yet another act passed in seventeen ninety-one, if properly observed, should have insured proper attention to them.
LJ004-0104|By the 31 George III. c. 46, s. 5,|By the thirty-one George the third c. forty-six, s. five,
LJ004-0105|two or more justices were appointed visitors of prisons, and directed to visit and inspect three times every quarter.|two or more justices were appointed visitors of prisons, and directed to visit and inspect three times every quarter.
LJ004-0106|They were to report in writing to quarter sessions as to the state of the jail, and as to all abuses which they might observe therein.|They were to report in writing to quarter sessions as to the state of the jail, and as to all abuses which they might observe therein.
LJ004-0107|The most important jail act of that early period, however, was the 24 George III. c. 54, s. 4 (1784)|The most important jail act of that early period, however, was the twenty-four George the third c. fifty-four, s. four (seventeen eighty-four)
LJ004-0108|which was the first legislative attempt to compel the classification of prisoners, or their separation into classes|which was the first legislative attempt to compel the classification of prisoners, or their separation into classes
LJ004-0109|according to their categories or crimes.|according to their categories or crimes.
LJ004-0110|It was made incumbent upon the justices to provide distinct places of confinement for five classes of prisoners, viz.|It was made incumbent upon the justices to provide distinct places of confinement for five classes of prisoners, viz.
LJ004-0111|1. Prisoners convicted of felony. 2. Prisoners committed on a charge or suspicion of felony.|one. Prisoners convicted of felony. two. Prisoners committed on a charge or suspicion of felony.
LJ004-0112|3. Prisoners guilty of misdemeanors. 4. Prisoners charged with misdemeanors. 5. Debtors.|three. Prisoners guilty of misdemeanors. four. Prisoners charged with misdemeanors. five. Debtors.
LJ004-0113|It was further ordered that male prisoners should be kept perfectly distinct from the females.|It was further ordered that male prisoners should be kept perfectly distinct from the females.
LJ004-0114|King's evidences were also to be lodged apart.|King's evidences were also to be lodged apart.
LJ004-0115|Infirmaries separating the sexes were also to be provided, a chapel too, and warm and cold baths.|Infirmaries separating the sexes were also to be provided, a chapel too, and warm and cold baths.
LJ004-0116|"Care also was to be taken that the prisoners shall not be kept in any apartment underground."|"Care also was to be taken that the prisoners shall not be kept in any apartment underground."
LJ004-0117|In an early report of the Prison Discipline Improvement Society,|In an early report of the Prison Discipline Improvement Society,
LJ004-0118|published some six-and-thirty years after the promulgation of this act, the flagrant and persistent violations of it and others|published some six-and-thirty years after the promulgation of this act, the flagrant and persistent violations of it and others
LJ004-0119|which had continued through that long period, are forcibly pointed out.|which had continued through that long period, are forcibly pointed out.
LJ004-0120|In 1818, out of five hundred and eighteen prisons in the United Kingdom,|In eighteen eighteen, out of five hundred and eighteen prisons in the United Kingdom,
LJ004-0121|to which a total of upwards of one hundred thousand prisoners had been committed in the year, only twenty-three prisons were divided according to law;|to which a total of upwards of one hundred thousand prisoners had been committed in the year, only twenty-three prisons were divided according to law;
LJ004-0122|fifty-nine had no division whatever to separate males and females; one hundred and thirty-six had only one division for the purpose;|fifty-nine had no division whatever to separate males and females; one hundred and thirty-six had only one division for the purpose;
LJ004-0123|sixty-eight had only two divisions, and so on.|sixty-eight had only two divisions, and so on.
LJ004-0124|In four hundred and forty-five prisons no work of any description had been introduced for the employment of prisoners;|In four hundred and forty-five prisons no work of any description had been introduced for the employment of prisoners;
LJ004-0125|in the balance some work was done, but with the most meager results.|in the balance some work was done, but with the most meager results.
LJ004-0126|The want of room was still a crying evil.|The want of room was still a crying evil.
LJ004-0127|In one hundred jails,|In one hundred jails,
LJ004-0128|capable of accommodating only eight thousand five hundred and forty-five persons, as many as thirteen thousand and fifty-seven were crowded.|capable of accommodating only eight thousand five hundred and forty-five persons, as many as thirteen thousand and fifty-seven were crowded.
LJ004-0129|Many of the jails were in the most deplorable condition:|Many of the jails were in the most deplorable condition:
LJ004-0130|incommodious, as has been stated, insecure, unhealthy, and unprovided with the printed or written regulations required by law.|incommodious, as has been stated, insecure, unhealthy, and unprovided with the printed or written regulations required by law.
LJ004-0131|To specify more particularly one or two of the worst, it may be mentioned that in the Borough Compter|To specify more particularly one or two of the worst, it may be mentioned that in the Borough Compter
LJ004-0132|the old evils of indiscriminate association still continued unchecked.|the old evils of indiscriminate association still continued unchecked.
LJ004-0133|All prisoners passed their time in absolute idleness, or killed it by gambling and loose conversation.|All prisoners passed their time in absolute idleness, or killed it by gambling and loose conversation.
LJ004-0134|The debtors were crowded almost inconceivably. In a space twenty feet long by six wide,|The debtors were crowded almost inconceivably. In a space twenty feet long by six wide,
LJ004-0135|twenty men slept on eight straw beds, with sixteen rugs amongst them, and a piece of timber for a bolster.|twenty men slept on eight straw beds, with sixteen rugs amongst them, and a piece of timber for a bolster.
LJ004-0136|Mr. Buxton, who found this, declared that it seemed physically impossible, but he was assured that it was true,|Mr. Buxton, who found this, declared that it seemed physically impossible, but he was assured that it was true,
LJ004-0137|and that it was accomplished by "sleeping edgewise."|and that it was accomplished by "sleeping edgewise."
LJ004-0138|One poor wretch, who had slept next the wall, said he had been literally unable to move for the pressure.|One poor wretch, who had slept next the wall, said he had been literally unable to move for the pressure.
LJ004-0139|"In the morning the stench and heat were so oppressive that he and every one else on waking rushed unclothed into the yard;"|"In the morning the stench and heat were so oppressive that he and every one else on waking rushed unclothed into the yard;"
LJ004-0140|and the turnkey told Mr. Buxton that the "smell on first opening the door was enough to knock down a horse.|and the turnkey told Mr. Buxton that the "smell on first opening the door was enough to knock down a horse.
LJ004-0141|The hospital was filled with infectious cases, and in one room, seven feet by nine, with closed windows,|The hospital was filled with infectious cases, and in one room, seven feet by nine, with closed windows,
LJ004-0142|where a lad lay ill with fever, three other prisoners, at first perfectly healthy, were lodged. Of course they were seized with the fever;|where a lad lay ill with fever, three other prisoners, at first perfectly healthy, were lodged. Of course they were seized with the fever;
LJ004-0143|so that the culprit, in addition to his sentence,|so that the culprit, in addition to his sentence,
LJ004-0144|had to endure by "the regulations of the city a disease very dangerous in its nature," and ran the risk of a lingering and painful death.|had to endure by "the regulations of the city a disease very dangerous in its nature," and ran the risk of a lingering and painful death.
LJ004-0145|At Guildford prison, which Mr. Buxton also visited in 1818,|At Guildford prison, which Mr. Buxton also visited in eighteen eighteen,
LJ004-0146|there was no infirmary, no chapel, no work, no classification.|there was no infirmary, no chapel, no work, no classification.
LJ004-0147|The irons, which nearly every one wore, were remarkably heavy; those double ironed could not take off their small clothes.|The irons, which nearly every one wore, were remarkably heavy; those double ironed could not take off their small clothes.
LJ004-0148|No prison dress was allowed, and half the inmates were without shirts or shoes or stockings.|No prison dress was allowed, and half the inmates were without shirts or shoes or stockings.
LJ004-0149|The diet was limited to dry bread, which was of the best certainly, and a pound and a half in weight.|The diet was limited to dry bread, which was of the best certainly, and a pound and a half in weight.
LJ004-0150|Matters were on much the same footing at St. Albans.|Matters were on much the same footing at St. Albans.
LJ004-0151|They were far worse at Bristol,|They were far worse at Bristol,
LJ004-0152|although at Mr. Buxton's visit a new jail was in process of erection, the first step towards reform since Howard's visitation in 1774.|although at Mr. Buxton's visit a new jail was in process of erection, the first step towards reform since Howard's visitation in seventeen seventy-four.
LJ004-0153|In 1818 the old jail was so densely packed that it was nearly impossible to pass through the yards for the throng.|In eighteen eighteen the old jail was so densely packed that it was nearly impossible to pass through the yards for the throng.
LJ004-0154|One hundred and fifty were lodged in a prison just capable of holding fifty-two.|One hundred and fifty were lodged in a prison just capable of holding fifty-two.
LJ004-0155|In the crowd, all of them persons who had "no other avocation or mode of livelihood but thieving," Mr. Buxton counted eleven children|In the crowd, all of them persons who had "no other avocation or mode of livelihood but thieving," Mr. Buxton counted eleven children
LJ004-0156|children hardly old enough to be released from the nursery.|children hardly old enough to be released from the nursery.
LJ004-0157|All charged with felony were in heavy irons, without distinction of age.|All charged with felony were in heavy irons, without distinction of age.
LJ004-0158|All were in ill health; almost all were in rags; almost all were filthy in the extreme.|All were in ill health; almost all were in rags; almost all were filthy in the extreme.
LJ004-0159|The state of the prison, the desperation of the prisoners, broadly hinted in their conversation and plainly expressed in their conduct,|The state of the prison, the desperation of the prisoners, broadly hinted in their conversation and plainly expressed in their conduct,
LJ004-0160|the uproar of oaths, complaints, and obscenity,|the uproar of oaths, complaints, and obscenity,
LJ004-0161|"the indescribable stench," presented together a concentration of the utmost misery and the utmost guilt.|"the indescribable stench," presented together a concentration of the utmost misery and the utmost guilt.
LJ004-0162|It was "a scene of infernal passions and distresses," says Buxton, "which few have imagination sufficient to picture,|It was "a scene of infernal passions and distresses," says Buxton, "which few have imagination sufficient to picture,
LJ004-0163|and of which fewer still would believe that the original is to be found in this enlightened and happy country."|and of which fewer still would believe that the original is to be found in this enlightened and happy country."
LJ004-0164|There was still worse to come. Having explored the yards and adjacent day rooms, and sleeping cells, a door was unlocked,|There was still worse to come. Having explored the yards and adjacent day rooms, and sleeping cells, a door was unlocked,
LJ004-0165|the visitors were furnished with candles, and they descended eighteen long steps into a vault.|the visitors were furnished with candles, and they descended eighteen long steps into a vault.
LJ004-0166|At the bottom was a circular space, through which ran a narrow passage, and the sides of which were fitted with barrack bedsteads.|At the bottom was a circular space, through which ran a narrow passage, and the sides of which were fitted with barrack bedsteads.
LJ004-0167|The floor was on the level of the river, and very damp.|The floor was on the level of the river, and very damp.
LJ004-0168|The smell at one o'clock of the day "was something more than can be expressed by the term disgusting."|The smell at one o'clock of the day "was something more than can be expressed by the term disgusting."
LJ004-0169|On the dirty bedstead lay a wretched being in the throes of severe illness.|On the dirty bedstead lay a wretched being in the throes of severe illness.
LJ004-0170|The only ventilation of this pit, this "dark, cheerless, damp, unwholesome cavern -- a dungeon in its worst sense"|The only ventilation of this pit, this "dark, cheerless, damp, unwholesome cavern -- a dungeon in its worst sense"
LJ004-0171|was by a kind of chimney, which the prisoners kept hermetically sealed, and which had never been opened in the memory of the turnkey.|was by a kind of chimney, which the prisoners kept hermetically sealed, and which had never been opened in the memory of the turnkey.
LJ004-0172|Untried persons were often lodged in this nauseous underground den,|Untried persons were often lodged in this nauseous underground den,
LJ004-0173|and sometimes slept in "the pit," loaded with heavy irons for a whole year, waiting the jail delivery.|and sometimes slept in "the pit," loaded with heavy irons for a whole year, waiting the jail delivery.
LJ004-0174|Confinement for twelve months in the Bristol jail was counted a punishment equivalent to seven years' transportation.|Confinement for twelve months in the Bristol jail was counted a punishment equivalent to seven years' transportation.
LJ004-0175|In this prison there was no female infirmary.|In this prison there was no female infirmary.
LJ004-0176|Sick women and their children remained in the ordinary wards, and propagated disease.|Sick women and their children remained in the ordinary wards, and propagated disease.
LJ004-0177|No prison dress was allowed; no reception-room was provided, no soap, towels, or baths.|No prison dress was allowed; no reception-room was provided, no soap, towels, or baths.
LJ004-0178|The bedclothes consisted only of a single "very slight" rug.|The bedclothes consisted only of a single "very slight" rug.
LJ004-0179|The allowance of food daily to felons was a fourpenny loaf,|The allowance of food daily to felons was a fourpenny loaf,
LJ004-0180|a price which in those days fluctuated enormously -- as much as a hundred percent in a couple of years;|a price which in those days fluctuated enormously -- as much as a hundred percent in a couple of years;
LJ004-0181|but as no similar variation occurred in the prisoner's appetite, his ration was somewhat precarious.|but as no similar variation occurred in the prisoner's appetite, his ration was somewhat precarious.
LJ004-0182|As for the debtors, they had no allowance whatever, and were often in imminent danger of starvation.|As for the debtors, they had no allowance whatever, and were often in imminent danger of starvation.
LJ004-0183|With all this, the inmates were crowded together at night to such a degree as to excite surprise that they should escape suffocation.|With all this, the inmates were crowded together at night to such a degree as to excite surprise that they should escape suffocation.
LJ004-0184|There reigned through the whole edifice a chilly, damp, unwholesome atmosphere, and the effluvia from the prisoners was so nauseous|There reigned through the whole edifice a chilly, damp, unwholesome atmosphere, and the effluvia from the prisoners was so nauseous
LJ004-0185|that the chaplain found it necessary to take his place before they entered chapel, as he could not otherwise have faced the smell.|that the chaplain found it necessary to take his place before they entered chapel, as he could not otherwise have faced the smell.
LJ004-0186|It is consoling to know that there were a few brilliant exceptions to this cruel, callous neglect.|It is consoling to know that there were a few brilliant exceptions to this cruel, callous neglect.
LJ004-0187|Already, as early as 1818, a prison existed at Bury St. Edmunds which was a model for imitation to others at that time,|Already, as early as eighteen eighteen, a prison existed at Bury St. Edmunds which was a model for imitation to others at that time,
LJ004-0188|and which even fulfilled many of the exacting requirements of modern days.|and which even fulfilled many of the exacting requirements of modern days.
LJ004-0189|The great principles of classification, cleanliness, and employment were closely observed.|The great principles of classification, cleanliness, and employment were closely observed.
LJ004-0190|There were eighty-four separate sleeping-cells, and unless the jail was overcrowded, every inmate passed the night alone,|There were eighty-four separate sleeping-cells, and unless the jail was overcrowded, every inmate passed the night alone,
LJ004-0191|and in comparative comfort, with a bed and proper bedding.|and in comparative comfort, with a bed and proper bedding.
LJ004-0192|The prison stood on a dry, airy situation outside the town.|The prison stood on a dry, airy situation outside the town.
LJ004-0193|Prisoners on reception were treated as they are now-a-days -- bathed, dressed in prison clothes, and inspected by the surgeon.|Prisoners on reception were treated as they are now-a-days -- bathed, dressed in prison clothes, and inspected by the surgeon.
LJ004-0194|No irons were worn except as a punishment.|No irons were worn except as a punishment.
LJ004-0195|Personal cleanliness was insisted upon, and all parts of the prison were kept scrupulously clean.|Personal cleanliness was insisted upon, and all parts of the prison were kept scrupulously clean.
LJ004-0196|There was an infirmary, properly found and duly looked after.|There was an infirmary, properly found and duly looked after.
LJ004-0197|No idleness was permitted among the inmates. Trades were taught, or prisoners were allowed to follow their own if suitable.|No idleness was permitted among the inmates. Trades were taught, or prisoners were allowed to follow their own if suitable.
